,country,year,sex,age,suicides_no,population
22400,Kyrgyzstan,2000,male,35-54 years,147.0,488125.0
22401,Kyrgyzstan,2000,male,5-14 years,15.0,597753.0
22402,Kyrgyzstan,2000,male,55-74 years,76.0,177198.0
22403,Kyrgyzstan,2000,male,75+ years,7.0,25297.0
22404,Kyrgyzstan,2001,female,15-24 years,18.0,487701.0
22405,Kyrgyzstan,2001,female,25-34 years,9.0,378112.0
22406,Kyrgyzstan,2001,female,35-54 years,30.0,530196.0
22407,Kyrgyzstan,2001,female,5-14 years,2.0,579379.0
22408,Kyrgyzstan,2001,female,55-74 years,13.0,214506.0
22409,Kyrgyzstan,2001,female,75+ years,5.0,57933.0
22410,Kyrgyzstan,2001,male,15-24 years,119.0,495353.0
22411,Kyrgyzstan,2001,male,25-34 years,92.0,382626.0
22412,Kyrgyzstan,2001,male,35-54 years,175.0,505650.0
22413,Kyrgyzstan,2001,male,5-14 years,22.0,594237.0
22414,Kyrgyzstan,2001,male,55-74 years,63.0,172604.0
22415,Kyrgyzstan,2001,male,75+ years,12.0,27487.0
22416,Kyrgyzstan,2002,female,15-24 years,27.0,501146.0
22417,Kyrgyzstan,2002,female,25-34 years,10.0,383200.0
22418,Kyrgyzstan,2002,female,35-54 years,40.0,544358.0
22419,Kyrgyzstan,2002,female,5-14 years,2.0,570366.0
22420,Kyrgyzstan,2002,female,55-74 years,16.0,211702.0
22421,Kyrgyzstan,2002,female,75+ years,5.0,60154.0
22422,Kyrgyzstan,2002,male,15-24 years,96.0,508597.0
22423,Kyrgyzstan,2002,male,25-34 years,106.0,387433.0
22424,Kyrgyzstan,2002,male,35-54 years,190.0,519663.0
22425,Kyrgyzstan,2002,male,5-14 years,17.0,586103.0
22426,Kyrgyzstan,2002,male,55-74 years,50.0,170209.0
22427,Kyrgyzstan,2002,male,75+ years,8.0,30232.0
22428,Kyrgyzstan,2003,female,15-24 years,28.0,514477.0
22429,Kyrgyzstan,2003,female,25-34 years,11.0,388125.0
22430,Kyrgyzstan,2003,female,35-54 years,27.0,559149.0
22431,Kyrgyzstan,2003,female,5-14 years,2.0,560410.0
22432,Kyrgyzstan,2003,female,55-74 years,11.0,209349.0
22433,Kyrgyzstan,2003,female,75+ years,3.0,62686.0
22434,Kyrgyzstan,2003,male,15-24 years,71.0,521648.0
22435,Kyrgyzstan,2003,male,25-34 years,97.0,392508.0
22436,Kyrgyzstan,2003,male,35-54 years,154.0,533937.0
22437,Kyrgyzstan,2003,male,5-14 years,11.0,577114.0
22438,Kyrgyzstan,2003,male,55-74 years,61.0,168167.0
22439,Kyrgyzstan,2003,male,75+ years,3.0,33273.0
22440,Kyrgyzstan,2004,female,15-24 years,18.0,527482.0
22441,Kyrgyzstan,2004,female,25-34 years,8.0,393627.0
22442,Kyrgyzstan,2004,female,35-54 years,33.0,573681.0
22443,Kyrgyzstan,2004,female,5-14 years,5.0,550550.0
22444,Kyrgyzstan,2004,female,55-74 years,4.0,208976.0
22445,Kyrgyzstan,2004,female,75+ years,7.0,65492.0
22446,Kyrgyzstan,2004,male,15-24 years,69.0,534156.0
22447,Kyrgyzstan,2004,male,25-34 years,79.0,398567.0
22448,Kyrgyzstan,2004,male,35-54 years,144.0,547492.0
22449,Kyrgyzstan,2004,male,5-14 years,10.0,567893.0
22450,Kyrgyzstan,2004,male,55-74 years,52.0,168247.0
22451,Kyrgyzstan,2004,male,75+ years,9.0,36115.0
22452,Kyrgyzstan,2005,female,15-24 years,26.0,538067.0
22453,Kyrgyzstan,2005,female,25-34 years,19.0,399373.0
22454,Kyrgyzstan,2005,female,35-54 years,23.0,586545.0
22455,Kyrgyzstan,2005,female,5-14 years,6.0,538660.0
22456,Kyrgyzstan,2005,female,55-74 years,8.0,210976.0
22457,Kyrgyzstan,2005,female,75+ years,2.0,68792.0
22458,Kyrgyzstan,2005,male,15-24 years,82.0,545608.0
22459,Kyrgyzstan,2005,male,25-34 years,105.0,403759.0
22460,Kyrgyzstan,2005,male,35-54 years,136.0,559702.0
22461,Kyrgyzstan,2005,male,5-14 years,18.0,556340.0
22462,Kyrgyzstan,2005,male,55-74 years,36.0,169790.0
22463,Kyrgyzstan,2005,male,75+ years,9.0,36921.0
22464,Kyrgyzstan,2006,female,15-24 years,34.0,545445.0
22465,Kyrgyzstan,2006,female,25-34 years,13.0,404839.0
22466,Kyrgyzstan,2006,female,35-54 years,22.0,599170.0
22467,Kyrgyzstan,2006,female,5-14 years,5.0,525872.0
22468,Kyrgyzstan,2006,female,55-74 years,16.0,213524.0
22469,Kyrgyzstan,2006,female,75+ years,7.0,69777.0
22470,Kyrgyzstan,2006,male,15-24 years,78.0,554568.0
22471,Kyrgyzstan,2006,male,25-34 years,106.0,407653.0
22472,Kyrgyzstan,2006,male,35-54 years,129.0,571501.0
22473,Kyrgyzstan,2006,male,5-14 years,14.0,543641.0
22474,Kyrgyzstan,2006,male,55-74 years,26.0,172375.0
22475,Kyrgyzstan,2006,male,75+ years,13.0,38110.0
22476,Kyrgyzstan,2007,female,15-24 years,41.0,551054.0
22477,Kyrgyzstan,2007,female,25-34 years,19.0,408305.0
22478,Kyrgyzstan,2007,female,35-54 years,31.0,609740.0
22479,Kyrgyzstan,2007,female,5-14 years,10.0,514115.0
22480,Kyrgyzstan,2007,female,55-74 years,8.0,217017.0
22481,Kyrgyzstan,2007,female,75+ years,7.0,70578.0
22482,Kyrgyzstan,2007,male,15-24 years,90.0,560422.0
22483,Kyrgyzstan,2007,male,25-34 years,86.0,409642.0
22484,Kyrgyzstan,2007,male,35-54 years,132.0,581104.0
22485,Kyrgyzstan,2007,male,5-14 years,20.0,532114.0
22486,Kyrgyzstan,2007,male,55-74 years,34.0,175553.0
22487,Kyrgyzstan,2007,male,75+ years,4.0,38996.0
22488,Kyrgyzstan,2008,female,15-24 years,18.0,554497.0
22489,Kyrgyzstan,2008,female,25-34 years,25.0,411780.0
22490,Kyrgyzstan,2008,female,35-54 years,32.0,618891.0
22491,Kyrgyzstan,2008,female,5-14 years,0.0,504335.0
22492,Kyrgyzstan,2008,female,55-74 years,12.0,222318.0
22493,Kyrgyzstan,2008,female,75+ years,7.0,70443.0
22494,Kyrgyzstan,2008,male,15-24 years,89.0,564626.0
22495,Kyrgyzstan,2008,male,25-34 years,92.0,411703.0
22496,Kyrgyzstan,2008,male,35-54 years,132.0,589771.0
22497,Kyrgyzstan,2008,male,5-14 years,19.0,523285.0
22498,Kyrgyzstan,2008,male,55-74 years,39.0,179949.0
22499,Kyrgyzstan,2008,male,75+ years,8.0,39326.0
22500,Kyrgyzstan,2009,female,15-24 years,37.0,591310.0
22501,Kyrgyzstan,2009,female,25-34 years,21.0,414721.0
22502,Kyrgyzstan,2009,female,35-54 years,21.0,627216.0
22503,Kyrgyzstan,2009,female,5-14 years,4.0,511404.0
22504,Kyrgyzstan,2009,female,55-74 years,10.0,232290.0
22505,Kyrgyzstan,2009,female,75+ years,3.0,63956.0
22506,Kyrgyzstan,2009,male,15-24 years,80.0,598601.0
22507,Kyrgyzstan,2009,male,25-34 years,108.0,419968.0
22508,Kyrgyzstan,2009,male,35-54 years,136.0,590398.0
22509,Kyrgyzstan,2009,male,5-14 years,8.0,531076.0
22510,Kyrgyzstan,2009,male,55-74 years,26.0,182750.0
22511,Kyrgyzstan,2009,male,75+ years,4.0,36444.0
22512,Kyrgyzstan,2010,female,15-24 years,40.0,588624.0
22513,Kyrgyzstan,2010,female,25-34 years,17.0,424270.0
22514,Kyrgyzstan,2010,female,35-54 years,27.0,635294.0
22515,Kyrgyzstan,2010,female,5-14 years,4.0,507097.0
22516,Kyrgyzstan,2010,female,55-74 years,11.0,240446.0
22517,Kyrgyzstan,2010,female,75+ years,6.0,64212.0
22518,Kyrgyzstan,2010,male,15-24 years,86.0,597408.0
22519,Kyrgyzstan,2010,male,25-34 years,122.0,429972.0
22520,Kyrgyzstan,2010,male,35-54 years,131.0,597153.0
22521,Kyrgyzstan,2010,male,5-14 years,8.0,526711.0
22522,Kyrgyzstan,2010,male,55-74 years,38.0,189553.0
22523,Kyrgyzstan,2010,male,75+ years,10.0,36816.0
22524,Kyrgyzstan,2011,female,15-24 years,47.0,580711.0
22525,Kyrgyzstan,2011,female,25-34 years,18.0,434790.0
22526,Kyrgyzstan,2011,female,35-54 years,24.0,641700.0
22527,Kyrgyzstan,2011,female,5-14 years,5.0,505791.0
22528,Kyrgyzstan,2011,female,55-74 years,9.0,248599.0
22529,Kyrgyzstan,2011,female,75+ years,5.0,65298.0
22530,Kyrgyzstan,2011,male,15-24 years,82.0,591049.0
22531,Kyrgyzstan,2011,male,25-34 years,92.0,440462.0
22532,Kyrgyzstan,2011,male,35-54 years,135.0,603067.0
22533,Kyrgyzstan,2011,male,5-14 years,10.0,525127.0
22534,Kyrgyzstan,2011,male,55-74 years,36.0,196311.0
22535,Kyrgyzstan,2011,male,75+ years,8.0,37633.0
22536,Kyrgyzstan,2012,female,15-24 years,40.0,570274.0
22537,Kyrgyzstan,2012,female,25-34 years,23.0,451969.0
22538,Kyrgyzstan,2012,female,35-54 years,36.0,648241.0
22539,Kyrgyzstan,2012,female,5-14 years,3.0,511854.0
22540,Kyrgyzstan,2012,female,55-74 years,10.0,258395.0
22541,Kyrgyzstan,2012,female,75+ years,10.0,66672.0
22542,Kyrgyzstan,2012,male,15-24 years,73.0,583127.0
22543,Kyrgyzstan,2012,male,25-34 years,119.0,457076.0
22544,Kyrgyzstan,2012,male,35-54 years,141.0,610705.0
22545,Kyrgyzstan,2012,male,5-14 years,15.0,531219.0
22546,Kyrgyzstan,2012,male,55-74 years,48.0,204335.0
22547,Kyrgyzstan,2012,male,75+ years,6.0,38493.0
22548,Kyrgyzstan,2013,female,15-24 years,37.0,559784.0
22549,Kyrgyzstan,2013,female,25-34 years,19.0,472177.0
22550,Kyrgyzstan,2013,female,35-54 years,18.0,655531.0
22551,Kyrgyzstan,2013,female,5-14 years,11.0,519911.0
22552,Kyrgyzstan,2013,female,55-74 years,8.0,271112.0
22553,Kyrgyzstan,2013,female,75+ years,4.0,68456.0
22554,Kyrgyzstan,2013,male,15-24 years,74.0,575574.0
22555,Kyrgyzstan,2013,male,25-34 years,84.0,476515.0
22556,Kyrgyzstan,2013,male,35-54 years,126.0,619074.0
22557,Kyrgyzstan,2013,male,5-14 years,21.0,539750.0
22558,Kyrgyzstan,2013,male,55-74 years,39.0,214859.0
22559,Kyrgyzstan,2013,male,75+ years,5.0,39457.0
22560,Kyrgyzstan,2014,female,15-24 years,29.0,548946.0
22561,Kyrgyzstan,2014,female,25-34 years,22.0,491445.0
22562,Kyrgyzstan,2014,female,35-54 years,29.0,662629.0
22563,Kyrgyzstan,2014,female,5-14 years,8.0,529606.0
22564,Kyrgyzstan,2014,female,55-74 years,11.0,285203.0
22565,Kyrgyzstan,2014,female,75+ years,4.0,70778.0
22566,Kyrgyzstan,2014,male,15-24 years,61.0,567126.0
22567,Kyrgyzstan,2014,male,25-34 years,93.0,495103.0
22568,Kyrgyzstan,2014,male,35-54 years,145.0,627231.0
22569,Kyrgyzstan,2014,male,5-14 years,16.0,550704.0
22570,Kyrgyzstan,2014,male,55-74 years,37.0,226999.0
22571,Kyrgyzstan,2014,male,75+ years,6.0,40660.0
22572,Kyrgyzstan,2015,female,15-24 years,35.0,537476.0
22573,Kyrgyzstan,2015,female,25-34 years,12.0,509797.0
22574,Kyrgyzstan,2015,female,35-54 years,25.0,669556.0
22575,Kyrgyzstan,2015,female,5-14 years,7.0,547463.0
22576,Kyrgyzstan,2015,female,55-74 years,7.0,301107.0
22577,Kyrgyzstan,2015,female,75+ years,4.0,72276.0
22578,Kyrgyzstan,2015,male,15-24 years,65.0,557006.0
22579,Kyrgyzstan,2015,male,25-34 years,68.0,513358.0
22580,Kyrgyzstan,2015,male,35-54 years,134.0,635515.0
22581,Kyrgyzstan,2015,male,5-14 years,18.0,569962.0
22582,Kyrgyzstan,2015,male,55-74 years,37.0,241078.0
22583,Kyrgyzstan,2015,male,75+ years,5.0,41233.0
22824,Latvia,2000,female,15-24 years,8.0,166955.0
22825,Latvia,2000,female,25-34 years,15.0,161770.0
22826,Latvia,2000,female,35-54 years,39.0,339942.0
22827,Latvia,2000,female,5-14 years,1.0,158092.0
22828,Latvia,2000,female,55-74 years,58.0,307216.0
22829,Latvia,2000,female,75+ years,31.0,97263.0
22830,Latvia,2000,male,15-24 years,53.0,173170.0
22831,Latvia,2000,male,25-34 years,83.0,161888.0
22832,Latvia,2000,male,35-54 years,265.0,306512.0
22833,Latvia,2000,male,5-14 years,5.0,164874.0
22834,Latvia,2000,male,55-74 years,175.0,203290.0
22835,Latvia,2000,male,75+ years,37.0,31135.0
22836,Latvia,2001,female,15-24 years,6.0,167768.0
22837,Latvia,2001,female,25-34 years,13.0,160340.0
22838,Latvia,2001,female,35-54 years,42.0,338359.0
22839,Latvia,2001,female,5-14 years,0.0,148500.0
22840,Latvia,2001,female,55-74 years,47.0,300986.0
22841,Latvia,2001,female,75+ years,29.0,100320.0
22842,Latvia,2001,male,15-24 years,44.0,173897.0
22843,Latvia,2001,male,25-34 years,85.0,160466.0
22844,Latvia,2001,male,35-54 years,252.0,305252.0
22845,Latvia,2001,male,5-14 years,3.0,154873.0
22846,Latvia,2001,male,55-74 years,165.0,199825.0
22847,Latvia,2001,male,75+ years,22.0,31641.0
22848,Latvia,2002,female,15-24 years,7.0,169582.0
22849,Latvia,2002,female,25-34 years,14.0,158474.0
22850,Latvia,2002,female,35-54 years,43.0,336675.0
22851,Latvia,2002,female,5-14 years,0.0,138317.0
22852,Latvia,2002,female,55-74 years,59.0,296380.0
22853,Latvia,2002,female,75+ years,26.0,103384.0
22854,Latvia,2002,male,15-24 years,53.0,175356.0
22855,Latvia,2002,male,25-34 years,71.0,158594.0
22856,Latvia,2002,male,35-54 years,229.0,303155.0
22857,Latvia,2002,male,5-14 years,4.0,144604.0
22858,Latvia,2002,male,55-74 years,140.0,196893.0
22859,Latvia,2002,male,75+ years,24.0,33070.0
22860,Latvia,2003,female,15-24 years,9.0,171186.0
22861,Latvia,2003,female,25-34 years,14.0,156812.0
22862,Latvia,2003,female,35-54 years,35.0,334360.0
22863,Latvia,2003,female,5-14 years,1.0,128691.0
22864,Latvia,2003,female,55-74 years,41.0,292959.0
22865,Latvia,2003,female,75+ years,22.0,106496.0
22866,Latvia,2003,male,15-24 years,44.0,177321.0
22867,Latvia,2003,male,25-34 years,72.0,157209.0
22868,Latvia,2003,male,35-54 years,204.0,300736.0
22869,Latvia,2003,male,5-14 years,3.0,134548.0
22870,Latvia,2003,male,55-74 years,125.0,194721.0
22871,Latvia,2003,male,75+ years,34.0,35172.0
22872,Latvia,2004,female,15-24 years,7.0,171538.0
22873,Latvia,2004,female,25-34 years,13.0,154752.0
22874,Latvia,2004,female,35-54 years,23.0,330282.0
22875,Latvia,2004,female,5-14 years,0.0,119911.0
22876,Latvia,2004,female,55-74 years,38.0,290735.0
22877,Latvia,2004,female,75+ years,25.0,108979.0
22878,Latvia,2004,male,15-24 years,40.0,178336.0
22879,Latvia,2004,male,25-34 years,60.0,155780.0
22880,Latvia,2004,male,35-54 years,191.0,297946.0
22881,Latvia,2004,male,5-14 years,2.0,125144.0
22882,Latvia,2004,male,55-74 years,136.0,193166.0
22883,Latvia,2004,male,75+ years,28.0,36908.0
22884,Latvia,2005,female,15-24 years,6.0,170913.0
22885,Latvia,2005,female,25-34 years,5.0,152448.0
22886,Latvia,2005,female,35-54 years,32.0,326705.0
22887,Latvia,2005,female,5-14 years,1.0,112115.0
22888,Latvia,2005,female,55-74 years,44.0,288859.0
22889,Latvia,2005,female,75+ years,31.0,111427.0
22890,Latvia,2005,male,15-24 years,45.0,178042.0
22891,Latvia,2005,male,25-34 years,81.0,154334.0
22892,Latvia,2005,male,35-54 years,182.0,295853.0
22893,Latvia,2005,male,5-14 years,4.0,117087.0
22894,Latvia,2005,male,55-74 years,114.0,191534.0
22895,Latvia,2005,male,75+ years,19.0,38514.0
22896,Latvia,2006,female,15-24 years,1.0,169332.0
22897,Latvia,2006,female,25-34 years,8.0,149998.0
22898,Latvia,2006,female,35-54 years,22.0,324446.0
22899,Latvia,2006,female,5-14 years,0.0,105387.0
22900,Latvia,2006,female,55-74 years,27.0,286922.0
22901,Latvia,2006,female,75+ years,22.0,114051.0
22902,Latvia,2006,male,15-24 years,49.0,176712.0
22903,Latvia,2006,male,25-34 years,61.0,153004.0
22904,Latvia,2006,male,35-54 years,167.0,294935.0
22905,Latvia,2006,male,5-14 years,0.0,110168.0
22906,Latvia,2006,male,55-74 years,102.0,190032.0
22907,Latvia,2006,male,75+ years,28.0,40228.0
22908,Latvia,2007,female,15-24 years,6.0,166758.0
22909,Latvia,2007,female,25-34 years,7.0,148231.0
22910,Latvia,2007,female,35-54 years,26.0,321956.0
22911,Latvia,2007,female,5-14 years,2.0,99706.0
22912,Latvia,2007,female,55-74 years,27.0,285141.0
22913,Latvia,2007,female,75+ years,27.0,116189.0
22914,Latvia,2007,male,15-24 years,32.0,174288.0
22915,Latvia,2007,male,25-34 years,58.0,152449.0
22916,Latvia,2007,male,35-54 years,143.0,294462.0
22917,Latvia,2007,male,5-14 years,1.0,104290.0
22918,Latvia,2007,male,55-74 years,85.0,188774.0
22919,Latvia,2007,male,75+ years,39.0,41634.0
22920,Latvia,2008,female,15-24 years,7.0,161440.0
22921,Latvia,2008,female,25-34 years,8.0,147186.0
22922,Latvia,2008,female,35-54 years,25.0,318667.0
22923,Latvia,2008,female,5-14 years,1.0,95665.0
22924,Latvia,2008,female,55-74 years,32.0,282972.0
22925,Latvia,2008,female,75+ years,27.0,117905.0
22926,Latvia,2008,male,15-24 years,39.0,168486.0
22927,Latvia,2008,male,25-34 years,74.0,151948.0
22928,Latvia,2008,male,35-54 years,161.0,292840.0
22929,Latvia,2008,male,5-14 years,1.0,100371.0
22930,Latvia,2008,male,55-74 years,118.0,187587.0
22931,Latvia,2008,male,75+ years,34.0,42462.0
22932,Latvia,2009,female,15-24 years,3.0,152210.0
22933,Latvia,2009,female,25-34 years,8.0,145144.0
22934,Latvia,2009,female,35-54 years,33.0,313995.0
22935,Latvia,2009,female,5-14 years,0.0,93081.0
22936,Latvia,2009,female,55-74 years,30.0,281813.0
22937,Latvia,2009,female,75+ years,26.0,119092.0
22938,Latvia,2009,male,15-24 years,38.0,158564.0
22939,Latvia,2009,male,25-34 years,67.0,149365.0
22940,Latvia,2009,male,35-54 years,167.0,288988.0
22941,Latvia,2009,male,5-14 years,0.0,98005.0
22942,Latvia,2009,male,55-74 years,114.0,187062.0
22943,Latvia,2009,male,75+ years,30.0,42997.0
22944,Latvia,2010,female,15-24 years,4.0,141468.0
22945,Latvia,2010,female,25-34 years,2.0,141714.0
22946,Latvia,2010,female,35-54 years,17.0,308180.0
22947,Latvia,2010,female,5-14 years,0.0,91477.0
22948,Latvia,2010,female,55-74 years,29.0,281172.0
22949,Latvia,2010,female,75+ years,10.0,120367.0
22950,Latvia,2010,male,15-24 years,34.0,147429.0
22951,Latvia,2010,male,25-34 years,59.0,145331.0
22952,Latvia,2010,male,35-54 years,153.0,283732.0
22953,Latvia,2010,male,5-14 years,0.0,96293.0
22954,Latvia,2010,male,55-74 years,105.0,187076.0
22955,Latvia,2010,male,75+ years,25.0,43667.0
22956,Latvia,2011,female,15-24 years,5.0,131378.0
22957,Latvia,2011,female,25-34 years,9.0,139013.0
22958,Latvia,2011,female,35-54 years,18.0,302492.0
22959,Latvia,2011,female,5-14 years,0.0,91316.0
22960,Latvia,2011,female,55-74 years,21.0,279774.0
22961,Latvia,2011,female,75+ years,22.0,122500.0
22962,Latvia,2011,male,15-24 years,38.0,137623.0
22963,Latvia,2011,male,25-34 years,56.0,142828.0
22964,Latvia,2011,male,35-54 years,137.0,278936.0
22965,Latvia,2011,male,5-14 years,0.0,95939.0
22966,Latvia,2011,male,55-74 years,99.0,187046.0
22967,Latvia,2011,male,75+ years,35.0,44766.0
22968,Latvia,2012,female,15-24 years,6.0,122407.0
22969,Latvia,2012,female,25-34 years,5.0,138307.0
22970,Latvia,2012,female,35-54 years,22.0,297148.0
22971,Latvia,2012,female,5-14 years,0.0,92440.0
22972,Latvia,2012,female,55-74 years,18.0,278027.0
22973,Latvia,2012,female,75+ years,22.0,125246.0
22974,Latvia,2012,male,15-24 years,34.0,129182.0
22975,Latvia,2012,male,25-34 years,50.0,142886.0
22976,Latvia,2012,male,35-54 years,164.0,275218.0
22977,Latvia,2012,male,5-14 years,1.0,97001.0
22978,Latvia,2012,male,55-74 years,97.0,187386.0
22979,Latvia,2012,male,75+ years,25.0,46273.0
22980,Latvia,2013,female,15-24 years,2.0,113955.0
22981,Latvia,2013,female,25-34 years,6.0,137922.0
22982,Latvia,2013,female,35-54 years,19.0,291387.0
22983,Latvia,2013,female,5-14 years,0.0,94300.0
22984,Latvia,2013,female,55-74 years,23.0,276381.0
22985,Latvia,2013,female,75+ years,11.0,128209.0
22986,Latvia,2013,male,15-24 years,17.0,120698.0
22987,Latvia,2013,male,25-34 years,53.0,143497.0
22988,Latvia,2013,male,35-54 years,128.0,270844.0
22989,Latvia,2013,male,5-14 years,1.0,98867.0
22990,Latvia,2013,male,55-74 years,92.0,188374.0
22991,Latvia,2013,male,75+ years,31.0,48030.0
22992,Latvia,2014,female,15-24 years,6.0,106420.0
22993,Latvia,2014,female,25-34 years,10.0,137117.0
22994,Latvia,2014,female,35-54 years,16.0,285454.0
22995,Latvia,2014,female,5-14 years,0.0,95858.0
22996,Latvia,2014,female,55-74 years,20.0,275103.0
22997,Latvia,2014,female,75+ years,19.0,131335.0
22998,Latvia,2014,male,15-24 years,31.0,112758.0
22999,Latvia,2014,male,25-34 years,45.0,143777.0
23000,Latvia,2014,male,35-54 years,113.0,266548.0
23001,Latvia,2014,male,5-14 years,0.0,100453.0
23002,Latvia,2014,male,55-74 years,93.0,189439.0
23003,Latvia,2014,male,75+ years,29.0,49779.0
23004,Latvia,2015,female,15-24 years,3.0,100065.0
23005,Latvia,2015,female,25-34 years,2.0,136399.0
23006,Latvia,2015,female,35-54 years,24.0,279553.0
23007,Latvia,2015,female,5-14 years,0.0,96070.0
23008,Latvia,2015,female,55-74 years,30.0,274200.0
23009,Latvia,2015,female,75+ years,22.0,134138.0
23010,Latvia,2015,male,15-24 years,24.0,105890.0
23011,Latvia,2015,male,25-34 years,48.0,143639.0
23012,Latvia,2015,male,35-54 years,106.0,262740.0
23013,Latvia,2015,male,5-14 years,1.0,100914.0
23014,Latvia,2015,male,55-74 years,94.0,190621.0
23015,Latvia,2015,male,75+ years,33.0,51293.0
23232,Lithuania,2000,female,15-24 years,25.0,245035.0
23233,Lithuania,2000,female,25-34 years,31.0,252324.0
23234,Lithuania,2000,female,35-54 years,121.0,493992.0
23235,Lithuania,2000,female,5-14 years,0.0,251399.0
23236,Lithuania,2000,female,55-74 years,101.0,405061.0
23237,Lithuania,2000,female,75+ years,36.0,124608.0
23238,Lithuania,2000,male,15-24 years,131.0,252489.0
23239,Lithuania,2000,male,25-34 years,221.0,249865.0
23240,Lithuania,2000,male,35-54 years,595.0,451103.0
23241,Lithuania,2000,male,5-14 years,6.0,262637.0
23242,Lithuania,2000,male,55-74 years,324.0,276055.0
23243,Lithuania,2000,male,75+ years,40.0,50557.0
23244,Lithuania,2001,female,15-24 years,18.0,245848.0
23245,Lithuania,2001,female,25-34 years,19.0,247712.0
23246,Lithuania,2001,female,35-54 years,113.0,496684.0
23247,Lithuania,2001,female,5-14 years,1.0,241864.0
23248,Lithuania,2001,female,55-74 years,87.0,402028.0
23249,Lithuania,2001,female,75+ years,40.0,128791.0
23250,Lithuania,2001,male,15-24 years,119.0,253439.0
